layer,PC,context,n,mean,std,ci_low,ci_high
19,2,intergenic,8000,-0.0396491214632988,1.1263723373413086,-0.06460558120161294,-0.011997207696549593
19,3,intergenic,8000,0.11506028473377228,0.687606692314148,0.09764349777251483,0.12821395136415958
19,4,intergenic,8000,0.09170147776603699,0.5955116748809814,0.0787267854437232,0.1064126243814826
19,5,intergenic,8000,0.03561486676335335,0.6007516980171204,0.024514364218339323,0.04771638326346875
20,1,intergenic,8000,-1.7130637168884277,17.349693298339844,-2.100764262676239,-1.3742708623409272
20,2,intergenic,8000,-0.03891300782561302,1.1088275909423828,-0.06278865616768599,-0.014620981598272898
20,3,intergenic,8000,0.11173339188098907,0.6700208783149719,0.0958585487678647,0.12544433847069741
20,4,intergenic,8000,0.09384484589099884,0.5726804137229919,0.0801061974838376,0.10498788952827454
20,5,intergenic,8000,0.03516183793544769,0.5808109641075134,0.023088381346315145,0.04724371545016766
21,1,intergenic,8000,-1.7404202222824097,15.991848945617676,-2.056088763475418,-1.3492052048444747
21,2,intergenic,8000,-0.037087615579366684,1.023347020149231,-0.05847282614558935,-0.014165061432868237
21,3,intergenic,8000,0.10182992368936539,0.6413953304290771,0.08891900479793549,0.11443316023796797
21,4,intergenic,8000,0.08978398144245148,0.5231778025627136,0.07924312446266413,0.10078087337315082
21,5,intergenic,8000,0.021957118064165115,0.5283228158950806,0.010043375357054175,0.03475668318569661
22,1,intergenic,8000,-1.8598324060440063,16.4830379486084,-2.1677467286586762,-1.5288045376539228
22,2,intergenic,8000,-0.044189512729644775,1.085491418838501,-0.06810421403497458,-0.022132726525887846
22,3,intergenic,8000,0.12182817608118057,0.6864553093910217,0.10719299539923668,0.13521852828562259
22,4,intergenic,8000,0.11069948971271515,0.5782822966575623,0.09816806130111218,0.12275491561740637
22,5,intergenic,8000,0.012219558469951153,0.5610035061836243,0.0018776030978187922,0.024972194386646152
23,1,intergenic,8000,-1.7794829607009888,14.014238357543945,-2.1119927048683165,-1.4657583564519883
23,2,intergenic,8000,-0.04334896057844162,1.0293095111846924,-0.06995746232569218,-0.021828981256112455
23,3,intergenic,8000,0.13028869032859802,0.6845418214797974,0.11569632105529308,0.14588822387158873
23,4,intergenic,8000,0.11318261921405792,0.5414339900016785,0.10093263331800699,0.12583095952868462
