layer,metric,PC,spearman_r,p,n
29,M3_geo_a0.5_b1.0,5,0.14271796660850378,5.686975380743891e-124,27253
30,M3_geo_a0.5_b1.0,1,0.15619219450318142,2.17269918433762e-148,27253
30,M3_geo_a0.5_b1.0,2,-0.08485465340375849,9.807645640348375e-45,27253
30,M3_geo_a0.5_b1.0,3,0.016262936885962132,0.007256920060889888,27253
30,M3_geo_a0.5_b1.0,4,-0.02491827360242321,3.8872839699971045e-05,27253
30,M3_geo_a0.5_b1.0,5,-0.02193466134075764,0.0002930704778435631,27253
31,M3_geo_a0.5_b1.0,1,0.15619219450318142,2.17269918433762e-148,27253
31,M3_geo_a0.5_b1.0,2,-0.08485465340375849,9.807645640348375e-45,27253
31,M3_geo_a0.5_b1.0,3,0.016262936885962132,0.007256920060889888,27253
31,M3_geo_a0.5_b1.0,4,-0.02491827360242321,3.8872839699971045e-05,27253
31,M3_geo_a0.5_b1.0,5,-0.02193466134075764,0.0002930704778435631,27253
0,M3_geo_a1.0_b1.0,1,-0.028409982224259438,1.9063289597105026e-10,50235
0,M3_geo_a1.0_b1.0,2,0.041557293942429116,1.1844382206361995e-20,50235
0,M3_geo_a1.0_b1.0,3,0.01778419871523969,6.713484143571415e-05,50235
0,M3_geo_a1.0_b1.0,4,0.05412112341097337,6.574203425181775e-34,50235
0,M3_geo_a1.0_b1.0,5,-0.009024141207454425,0.04311578915581067,50235
1,M3_geo_a1.0_b1.0,1,0.03393448386985924,2.7881420517741397e-14,50235
1,M3_geo_a1.0_b1.0,2,0.05588999735651105,4.731161331036345e-36,50235
1,M3_geo_a1.0_b1.0,3,0.036722837943861004,1.8209091299876835e-16,50235
1,M3_geo_a1.0_b1.0,4,0.05618584304597825,2.0412066312687863e-36,50235
1,M3_geo_a1.0_b1.0,5,0.01828721232823411,4.1496779696394726e-05,50235
2,M3_geo_a1.0_b1.0,1,0.09735529557248099,4.818509253958701e-106,50235
2,M3_geo_a1.0_b1.0,2,0.09870423023297191,5.809303491012944e-109,50235
2,M3_geo_a1.0_b1.0,3,0.06827181843924135,5.676459609317515e-53,50235
2,M3_geo_a1.0_b1.0,4,0.03779786824798812,2.360585411316505e-17,50235
2,M3_geo_a1.0_b1.0,5,0.10153679760403304,3.1788730945975244e-115,50235
3,M3_geo_a1.0_b1.0,1,-0.024456447640949428,4.201933236982498e-08,50235
3,M3_geo_a1.0_b1.0,2,0.049773080717207034,6.231237114672541e-29,50235
3,M3_geo_a1.0_b1.0,3,0.12925902911500917,4.474851709976011e-186,50235
3,M3_geo_a1.0_b1.0,4,0.08997747495002492,8.445091819283013e-91,50235
3,M3_geo_a1.0_b1.0,5,0.10900417518994357,1.3482443286939366e-132,50235
4,M3_geo_a1.0_b1.0,1,0.008221637451213862,0.06537070313255457,50235
4,M3_geo_a1.0_b1.0,2,0.03625010905979712,4.390817111682285e-16,50235
4,M3_geo_a1.0_b1.0,3,0.16879612487072282,0.0,50235
4,M3_geo_a1.0_b1.0,4,0.07542701185606127,2.7371074128652187e-64,50235
4,M3_geo_a1.0_b1.0,5,0.23012996704956037,0.0,50235
5,M3_geo_a1.0_b1.0,1,-0.03835727095623897,7.969566082503513e-18,50235
5,M3_geo_a1.0_b1.0,2,0.03411263849850079,2.0451427432210692e-14,50235
5,M3_geo_a1.0_b1.0,3,0.22974351015177025,0.0,50235
5,M3_geo_a1.0_b1.0,4,0.04595861275368241,6.622079386827329e-25,50235
5,M3_geo_a1.0_b1.0,5,0.4446678433041657,0.0,50235
6,M3_geo_a1.0_b1.0,1,0.2584450132614994,0.0,50235
6,M3_geo_a1.0_b1.0,2,0.0035756292737981685,0.4229033929398789,50235
6,M3_geo_a1.0_b1.0,3,0.1778752997365897,0.0,50235
6,M3_geo_a1.0_b1.0,4,0.12882333272005703,7.9352904096781e-185,50235
6,M3_geo_a1.0_b1.0,5,0.24954032060472267,0.0,50235
7,M3_geo_a1.0_b1.0,1,0.37742624139217756,0.0,50235
7,M3_geo_a1.0_b1.0,2,-0.007985270758003793,0.07349636719371865,50235
7,M3_geo_a1.0_b1.0,3,0.12822787876633726,3.9738251459441965e-183,50235
7,M3_geo_a1.0_b1.0,4,0.18727128809728988,0.0,50235
7,M3_geo_a1.0_b1.0,5,-0.14702401649710609,1.0253318155395693e-240,50235
8,M3_geo_a1.0_b1.0,1,0.2404540737030383,0.0,50235
8,M3_geo_a1.0_b1.0,2,0.007736200773614926,0.08293399973267399,50235
8,M3_geo_a1.0_b1.0,3,0.2410496857865929,0.0,50235
8,M3_geo_a1.0_b1.0,4,0.15352699566112576,1.5133298759116665e-262,50235
8,M3_geo_a1.0_b1.0,5,0.198207718707069,0.0,50235
9,M3_geo_a1.0_b1.0,1,0.285655408106939,0.0,50235
9,M3_geo_a1.0_b1.0,2,0.021627817781027646,1.2475952904217216e-06,50235
9,M3_geo_a1.0_b1.0,3,0.22545635135313813,0.0,50235
9,M3_geo_a1.0_b1.0,4,0.1271218156733534,5.429752692988374e-180,50235
9,M3_geo_a1.0_b1.0,5,0.23903950455286344,0.0,50235
10,M3_geo_a1.0_b1.0,1,0.4915624278187717,0.0,50235
10,M3_geo_a1.0_b1.0,2,0.048343080072037754,2.1937134580739905e-27,50235
10,M3_geo_a1.0_b1.0,3,0.24842629915372405,0.0,50235
10,M3_geo_a1.0_b1.0,4,0.22058388759124717,0.0,50235
10,M3_geo_a1.0_b1.0,5,-0.14707790959360914,6.823269141365848e-241,50235
11,M3_geo_a1.0_b1.0,1,0.5112198509112548,0.0,50235
11,M3_geo_a1.0_b1.0,2,0.05613075580098371,2.3878724803784244e-36,50235
11,M3_geo_a1.0_b1.0,3,0.19521561009551086,0.0,50235
11,M3_geo_a1.0_b1.0,4,0.18803218302899902,0.0,50235
11,M3_geo_a1.0_b1.0,5,-0.1441938371337183,1.6009430983964174e-231,50235
12,M3_geo_a1.0_b1.0,1,0.42340354010497594,0.0,50235
12,M3_geo_a1.0_b1.0,2,0.04382749289642798,8.56299450488052e-23,50235
12,M3_geo_a1.0_b1.0,3,0.28051271867064104,0.0,50235
12,M3_geo_a1.0_b1.0,4,0.21178362543133786,0.0,50235
12,M3_geo_a1.0_b1.0,5,0.03376218278050208,3.756932330387964e-14,50235
13,M3_geo_a1.0_b1.0,1,0.5036293049484569,0.0,50235
13,M3_geo_a1.0_b1.0,2,0.05135506084258561,1.0755500787754632e-30,50235
13,M3_geo_a1.0_b1.0,3,0.17880518989890581,0.0,50235
13,M3_geo_a1.0_b1.0,4,0.13501776829312234,5.443797724643716e-203,50235
13,M3_geo_a1.0_b1.0,5,0.021837389772407508,9.834961606470722e-07,50235
14,M3_geo_a1.0_b1.0,1,0.5029265907478653,0.0,50235
14,M3_geo_a1.0_b1.0,2,0.050190373668492834,2.1619686449769155e-29,50235
14,M3_geo_a1.0_b1.0,3,0.17207071365677082,0.0,50235
14,M3_geo_a1.0_b1.0,4,0.14528103270676146,4.951739320906171e-235,50235
14,M3_geo_a1.0_b1.0,5,-0.019632162996723806,1.0799983270221952e-05,50235
15,M3_geo_a1.0_b1.0,1,0.4407852902103067,0.0,50235
15,M3_geo_a1.0_b1.0,2,0.02999771162994958,1.7585458554790957e-11,50235
15,M3_geo_a1.0_b1.0,3,0.23176646331049452,0.0,50235
15,M3_geo_a1.0_b1.0,4,0.20588166462871255,0.0,50235
15,M3_geo_a1.0_b1.0,5,-0.05351450748745478,3.443188408444518e-33,50235
16,M3_geo_a1.0_b1.0,1,0.29766813210749377,0.0,50235
16,M3_geo_a1.0_b1.0,2,0.012476747125036906,0.005166368469399355,50235
16,M3_geo_a1.0_b1.0,3,0.27328986453264387,0.0,50235
16,M3_geo_a1.0_b1.0,4,0.2792679073969707,0.0,50235
16,M3_geo_a1.0_b1.0,5,-0.09580303324694694,9.799818678336599e-103,50235
17,M3_geo_a1.0_b1.0,1,0.45288438897980066,0.0,50235
17,M3_geo_a1.0_b1.0,2,0.02729969464920527,9.374344064325476e-10,50235
17,M3_geo_a1.0_b1.0,3,0.2189437780132635,0.0,50235
17,M3_geo_a1.0_b1.0,4,0.17023140873248613,0.0,50235
17,M3_geo_a1.0_b1.0,5,-0.06663719015628958,1.517043964936499e-50,50235
18,M3_geo_a1.0_b1.0,1,0.45089821813901143,0.0,50235
18,M3_geo_a1.0_b1.0,2,0.016859685384191074,0.00015748233281717355,50235
18,M3_geo_a1.0_b1.0,3,0.2152903655119852,0.0,50235
18,M3_geo_a1.0_b1.0,4,0.170062006907931,0.0,50235
18,M3_geo_a1.0_b1.0,5,-0.02156351781616537,1.3414742257640421e-06,50235
19,M3_geo_a1.0_b1.0,1,0.42622337072880107,0.0,50235
19,M3_geo_a1.0_b1.0,2,0.013387740579847263,0.002693807751500886,50235
19,M3_geo_a1.0_b1.0,3,0.236254580383802,0.0,50235
19,M3_geo_a1.0_b1.0,4,0.21444809043485713,0.0,50235
19,M3_geo_a1.0_b1.0,5,-0.029183231743257966,6.065417575497236e-11,50235
20,M3_geo_a1.0_b1.0,1,0.4558687033006228,0.0,50235
20,M3_geo_a1.0_b1.0,2,0.018577230440846592,3.1271854116405755e-05,50235
20,M3_geo_a1.0_b1.0,3,0.20523520032515405,0.0,50235
20,M3_geo_a1.0_b1.0,4,0.1734764388712135,0.0,50235
20,M3_geo_a1.0_b1.0,5,0.0006795157321155032,0.878952521153104,50235
21,M3_geo_a1.0_b1.0,1,0.45990811162244133,0.0,50235
21,M3_geo_a1.0_b1.0,2,0.011793848596563666,0.008207776773654285,50235
21,M3_geo_a1.0_b1.0,3,0.20209750274765234,0.0,50235
21,M3_geo_a1.0_b1.0,4,0.18972880895596914,0.0,50235
21,M3_geo_a1.0_b1.0,5,-0.034562064362501387,9.292960789871158e-15,50235
22,M3_geo_a1.0_b1.0,1,0.4475706776601075,0.0,50235
22,M3_geo_a1.0_b1.0,2,-0.0037816575178478253,0.3966768704393169,50235
22,M3_geo_a1.0_b1.0,3,0.24612356223555773,0.0,50235
22,M3_geo_a1.0_b1.0,4,0.24041203118443566,0.0,50235
22,M3_geo_a1.0_b1.0,5,-0.033410318681121244,6.876103986981486e-14,50235
23,M3_geo_a1.0_b1.0,1,0.40677084110046247,0.0,50235
23,M3_geo_a1.0_b1.0,2,-0.007241909800443817,0.10456329736049536,50235
23,M3_geo_a1.0_b1.0,3,0.29202887526030374,0.0,50235
23,M3_geo_a1.0_b1.0,4,0.3133873841141532,0.0,50235
23,M3_geo_a1.0_b1.0,5,-0.11161922207865332,5.606973700163895e-139,50235
24,M3_geo_a1.0_b1.0,1,0.42107927397157563,0.0,50235
24,M3_geo_a1.0_b1.0,2,0.02412778765048705,6.357119960388595e-08,50235
24,M3_geo_a1.0_b1.0,3,0.28187313614975884,0.0,50235
24,M3_geo_a1.0_b1.0,4,0.302273170341951,0.0,50235
24,M3_geo_a1.0_b1.0,5,-0.18091714793098176,0.0,50235
25,M3_geo_a1.0_b1.0,1,0.3751403727963357,0.0,50235
25,M3_geo_a1.0_b1.0,2,0.028874532543964545,9.614893355977075e-11,50235
25,M3_geo_a1.0_b1.0,3,0.2386154631875364,0.0,50235
25,M3_geo_a1.0_b1.0,4,0.27449091913242774,0.0,50235
25,M3_geo_a1.0_b1.0,5,-0.18093079282647773,0.0,50235
26,M3_geo_a1.0_b1.0,1,0.40819041921768534,0.0,50235
26,M3_geo_a1.0_b1.0,2,0.04833121340282165,2.2585395979343588e-27,50235
26,M3_geo_a1.0_b1.0,3,0.23250352050061937,0.0,50235
26,M3_geo_a1.0_b1.0,4,0.17694949328577092,0.0,50235
26,M3_geo_a1.0_b1.0,5,-0.15133056142224363,4.612062189365e-255,50235
27,M3_geo_a1.0_b1.0,1,-0.22396248439910202,0.0,50235
27,M3_geo_a1.0_b1.0,2,0.039732443248399155,5.168365065950569e-19,50235
27,M3_geo_a1.0_b1.0,3,0.30730178441481126,0.0,50235
27,M3_geo_a1.0_b1.0,4,0.25854131928829727,0.0,50235
27,M3_geo_a1.0_b1.0,5,-0.24663028922265007,0.0,50235
28,M3_geo_a1.0_b1.0,1,-0.022931305250578574,2.7447626584212943e-07,50235
28,M3_geo_a1.0_b1.0,2,0.11282401834256961,5.71289494301658e-142,50235
28,M3_geo_a1.0_b1.0,3,0.0942636247376904,1.655285608594878e-99,50235
28,M3_geo_a1.0_b1.0,4,0.2105943619205193,0.0,50235
28,M3_geo_a1.0_b1.0,5,-0.06555464800022791,5.699827087652457e-49,50235
29,M3_geo_a1.0_b1.0,1,0.12793484764115753,2.7079912190658584e-182,50235
29,M3_geo_a1.0_b1.0,2,-0.24382570021266858,0.0,50235
29,M3_geo_a1.0_b1.0,3,-0.29051982561373485,0.0,50235
29,M3_geo_a1.0_b1.0,4,-0.043743580227447294,1.0321686682948001e-22,50235
29,M3_geo_a1.0_b1.0,5,0.1617624136379897,1.2941667590652272e-291,50235
30,M3_geo_a1.0_b1.0,1,0.1706252183455089,0.0,50235
30,M3_geo_a1.0_b1.0,2,-0.08126415935801834,2.3264033001522247e-74,50235
30,M3_geo_a1.0_b1.0,3,0.006485239786272144,0.1460775835051738,50235
30,M3_geo_a1.0_b1.0,4,-0.012345512120084487,0.005656491932398217,50235
30,M3_geo_a1.0_b1.0,5,-0.013113236327825562,0.00329119464090082,50235
31,M3_geo_a1.0_b1.0,1,0.1706252183455089,0.0,50235
31,M3_geo_a1.0_b1.0,2,-0.08126415935801834,2.3264033001522247e-74,50235
31,M3_geo_a1.0_b1.0,3,0.006485239786272144,0.1460775835051738,50235
31,M3_geo_a1.0_b1.0,4,-0.012345512120084487,0.005656491932398217,50235
31,M3_geo_a1.0_b1.0,5,-0.013113236327825562,0.00329119464090082,50235
0,M3_geo_a1.0_b0.5,1,-0.019669167688029194,1.4556933928055392e-06,59973
0,M3_geo_a1.0_b0.5,2,0.006266487766693398,0.12488028809373962,59973
0,M3_geo_a1.0_b0.5,3,-0.01394146498916279,0.0006395226048476803,59973
0,M3_geo_a1.0_b0.5,4,0.010310289971430377,0.011571767222329662,59973
0,M3_geo_a1.0_b0.5,5,-0.00846228138101928,0.03823238277673028,59973
1,M3_geo_a1.0_b0.5,1,0.0018677338278310816,0.6473926179196621,59973
1,M3_geo_a1.0_b0.5,2,0.02045820792824235,5.428617210342801e-07,59973
1,M3_geo_a1.0_b0.5,3,-0.009360960333154431,0.021880029796327735,59973
1,M3_geo_a1.0_b0.5,4,0.01302706447437449,0.0014211686420929962,59973
1,M3_geo_a1.0_b0.5,5,-0.006670887721238011,0.1023337215745751,59973
2,M3_geo_a1.0_b0.5,1,0.07162722588640406,4.70892075741011e-69,59973
2,M3_geo_a1.0_b0.5,2,0.08054606164994849,6.993161661869312e-87,59973
2,M3_geo_a1.0_b0.5,3,0.022731543699815386,2.585407259586845e-08,59973
2,M3_geo_a1.0_b0.5,4,-0.0042672986921302326,0.2960145574338614,59973
2,M3_geo_a1.0_b0.5,5,0.07293826461950124,1.5274082637833986e-71,59973
3,M3_geo_a1.0_b0.5,1,-0.0032038255661233275,0.43269818719767883,59973
3,M3_geo_a1.0_b0.5,2,0.04599890680688695,1.8335732895140315e-29,59973
3,M3_geo_a1.0_b0.5,3,0.05703145804956505,2.1315191356608654e-44,59973
3,M3_geo_a1.0_b0.5,4,0.026642018246299956,6.778015140628668e-11,59973
3,M3_geo_a1.0_b0.5,5,0.04486986518795366,4.099488660343457e-28,59973
4,M3_geo_a1.0_b0.5,1,0.08480887823830208,3.800732805874897e-96,59973
4,M3_geo_a1.0_b0.5,2,0.03199871834387156,4.572939809680762e-15,59973
4,M3_geo_a1.0_b0.5,3,0.10013413909133567,1.8952403981417878e-133,59973
4,M3_geo_a1.0_b0.5,4,0.026695639728760098,6.208613337637532e-11,59973
4,M3_geo_a1.0_b0.5,5,0.15606673425288659,0.0,59973
5,M3_geo_a1.0_b0.5,1,-0.03234791616793963,2.3051908998631134e-15,59973
5,M3_geo_a1.0_b0.5,2,0.031381236366909204,1.508550752132877e-14,59973
5,M3_geo_a1.0_b0.5,3,0.17684441943877285,0.0,59973
5,M3_geo_a1.0_b0.5,4,-0.0033571242553660746,0.4110061682578844,59973
5,M3_geo_a1.0_b0.5,5,0.4162831341337163,0.0,59973
6,M3_geo_a1.0_b0.5,1,0.27938689279794326,0.0,59973
6,M3_geo_a1.0_b0.5,2,0.007110335128238562,0.08163747252852742,59973
6,M3_geo_a1.0_b0.5,3,0.12527456940819276,2.642237997060657e-208,59973
6,M3_geo_a1.0_b0.5,4,0.09075704657903352,7.005567711894343e-110,59973
6,M3_geo_a1.0_b0.5,5,0.2170225752098544,0.0,59973
7,M3_geo_a1.0_b0.5,1,0.4000747485419658,0.0,59973
7,M3_geo_a1.0_b0.5,2,-0.004184458102440176,0.3054900367541528,59973
7,M3_geo_a1.0_b0.5,3,0.08846869546895131,1.7405437467806764e-104,59973
7,M3_geo_a1.0_b0.5,4,0.15054337213676838,6.38969052699971e-301,59973
7,M3_geo_a1.0_b0.5,5,-0.1431560432242014,5.068103868808887e-272,59973
8,M3_geo_a1.0_b0.5,1,0.23797263494870924,0.0,59973
8,M3_geo_a1.0_b0.5,2,0.013943872777998183,0.0006381396426465555,59973
8,M3_geo_a1.0_b0.5,3,0.21249667222276875,0.0,59973
8,M3_geo_a1.0_b0.5,4,0.11658525110445525,1.6902853889322524e-180,59973
8,M3_geo_a1.0_b0.5,5,0.224182386798377,0.0,59973
9,M3_geo_a1.0_b0.5,1,0.2791152596390777,0.0,59973
9,M3_geo_a1.0_b0.5,2,0.028571504300508522,2.5914501878839374e-12,59973
9,M3_geo_a1.0_b0.5,3,0.1928345616594329,0.0,59973
9,M3_geo_a1.0_b0.5,4,0.09989260143295288,8.208001103413797e-133,59973
9,M3_geo_a1.0_b0.5,5,0.22220950298343237,0.0,59973
10,M3_geo_a1.0_b0.5,1,0.5665414566986486,0.0,59973
10,M3_geo_a1.0_b0.5,2,0.053729659609897416,1.353515317566466e-39,59973
10,M3_geo_a1.0_b0.5,3,0.1948782554983067,0.0,59973
10,M3_geo_a1.0_b0.5,4,0.18243507727310182,0.0,59973
10,M3_geo_a1.0_b0.5,5,-0.15747833551353407,0.0,59973
11,M3_geo_a1.0_b0.5,1,0.5974823388423302,0.0,59973
11,M3_geo_a1.0_b0.5,2,0.06383718877357722,3.376319730789032e-55,59973
11,M3_geo_a1.0_b0.5,3,0.1365010345924471,2.7899807280738266e-247,59973
11,M3_geo_a1.0_b0.5,4,0.14754245699801546,5.344928743328194e-289,59973
11,M3_geo_a1.0_b0.5,5,-0.15544753037264514,0.0,59973
12,M3_geo_a1.0_b0.5,1,0.4893921255570159,0.0,59973
12,M3_geo_a1.0_b0.5,2,0.05214369289414686,2.1732335481332337e-37,59973
12,M3_geo_a1.0_b0.5,3,0.23342556385573218,0.0,59973
12,M3_geo_a1.0_b0.5,4,0.17603902245317732,0.0,59973
12,M3_geo_a1.0_b0.5,5,0.037942330632210135,1.4721082595898854e-20,59973
13,M3_geo_a1.0_b0.5,1,0.579105277029385,0.0,59973
13,M3_geo_a1.0_b0.5,2,0.059422718055591954,4.701818011303911e-48,59973
13,M3_geo_a1.0_b0.5,3,0.11804923550573387,4.862586707821646e-185,59973
13,M3_geo_a1.0_b0.5,4,0.09589822496299918,1.6402989064339078e-122,59973
13,M3_geo_a1.0_b0.5,5,0.007688988164547137,0.05970381926630408,59973
14,M3_geo_a1.0_b0.5,1,0.5759021254618432,0.0,59973
14,M3_geo_a1.0_b0.5,2,0.05781502034391024,1.402989440016543e-45,59973
14,M3_geo_a1.0_b0.5,3,0.11357220496637821,2.462237953268889e-171,59973
14,M3_geo_a1.0_b0.5,4,0.10703700816984303,2.6507530330140294e-152,59973
14,M3_geo_a1.0_b0.5,5,-0.04284203792703909,8.978300284701578e-26,59973
15,M3_geo_a1.0_b0.5,1,0.5070926208711171,0.0,59973
15,M3_geo_a1.0_b0.5,2,0.035378161971882795,4.458938667136633e-18,59973
15,M3_geo_a1.0_b0.5,3,0.18177130427703764,0.0,59973
15,M3_geo_a1.0_b0.5,4,0.17700871155820397,0.0,59973
15,M3_geo_a1.0_b0.5,5,-0.09193547928960716,1.0295273500533131e-112,59973
16,M3_geo_a1.0_b0.5,1,0.3602719457417271,0.0,59973
16,M3_geo_a1.0_b0.5,2,0.01573534077421647,0.00011637158083135564,59973
16,M3_geo_a1.0_b0.5,3,0.22440475344268335,0.0,59973
16,M3_geo_a1.0_b0.5,4,0.25404117855312663,0.0,59973
16,M3_geo_a1.0_b0.5,5,-0.15225448434948866,7.852998436656634e-308,59973
17,M3_geo_a1.0_b0.5,1,0.5266005195025873,0.0,59973
17,M3_geo_a1.0_b0.5,2,0.03353515826107371,2.127071428024682e-16,59973
17,M3_geo_a1.0_b0.5,3,0.1659314959755812,0.0,59973
17,M3_geo_a1.0_b0.5,4,0.13128365878597756,9.749285807623029e-229,59973
17,M3_geo_a1.0_b0.5,5,-0.12073365746685688,1.6182057655594873e-193,59973
18,M3_geo_a1.0_b0.5,1,0.529318621691709,0.0,59973
18,M3_geo_a1.0_b0.5,2,0.023026988470364773,1.7024961126081446e-08,59973
18,M3_geo_a1.0_b0.5,3,0.1634066898035799,0.0,59973
18,M3_geo_a1.0_b0.5,4,0.13097714049881695,1.1354133828519237e-227,59973
18,M3_geo_a1.0_b0.5,5,-0.06901034929678083,3.202597979043091e-64,59973
19,M3_geo_a1.0_b0.5,1,0.5068635898296661,0.0,59973
19,M3_geo_a1.0_b0.5,2,0.021737834201267597,1.0152103006134075e-07,59973
19,M3_geo_a1.0_b0.5,3,0.18890267027994323,0.0,59973
19,M3_geo_a1.0_b0.5,4,0.18826576250165894,0.0,59973
19,M3_geo_a1.0_b0.5,5,-0.08216037720933542,2.47066387186203e-90,59973
20,M3_geo_a1.0_b0.5,1,0.5331370453367672,0.0,59973
20,M3_geo_a1.0_b0.5,2,0.026276156139292912,1.2278735840064693e-10,59973
20,M3_geo_a1.0_b0.5,3,0.15494375326062076,0.0,59973
20,M3_geo_a1.0_b0.5,4,0.1409373114486401,1.2277779918526447e-263,59973
20,M3_geo_a1.0_b0.5,5,-0.051041777794517185,6.774942040769359e-36,59973
21,M3_geo_a1.0_b0.5,1,0.5351075003722062,0.0,59973
21,M3_geo_a1.0_b0.5,2,0.017921478354636665,1.1380979124167586e-05,59973
21,M3_geo_a1.0_b0.5,3,0.16005184405429712,0.0,59973
21,M3_geo_a1.0_b0.5,4,0.16273191293875328,0.0,59973
21,M3_geo_a1.0_b0.5,5,-0.0919471544724954,9.646882760570507e-113,59973
22,M3_geo_a1.0_b0.5,1,0.5260523457348354,0.0,59973
22,M3_geo_a1.0_b0.5,2,0.005454067935615156,0.18166376020347288,59973
22,M3_geo_a1.0_b0.5,3,0.19902357085637262,0.0,59973
22,M3_geo_a1.0_b0.5,4,0.20632683333073307,0.0,59973
22,M3_geo_a1.0_b0.5,5,-0.07844189492406248,1.7391728701849834e-82,59973
23,M3_geo_a1.0_b0.5,1,0.5083804191787084,0.0,59973
23,M3_geo_a1.0_b0.5,2,0.001581817911544875,0.6984825662749519,59973
23,M3_geo_a1.0_b0.5,3,0.23174261977835625,0.0,59973
23,M3_geo_a1.0_b0.5,4,0.25985433254150986,0.0,59973
23,M3_geo_a1.0_b0.5,5,-0.1330694927698694,5.3207659058506285e-235,59973
24,M3_geo_a1.0_b0.5,1,0.48731679100157893,0.0,59973
24,M3_geo_a1.0_b0.5,2,0.043657643767512196,1.0584895914853303e-26,59973
24,M3_geo_a1.0_b0.5,3,0.227374825048597,0.0,59973
24,M3_geo_a1.0_b0.5,4,0.2513359738699754,0.0,59973
24,M3_geo_a1.0_b0.5,5,-0.24390055408923333,0.0,59973
25,M3_geo_a1.0_b0.5,1,0.4345712609193832,0.0,59973
25,M3_geo_a1.0_b0.5,2,0.04684019631991688,1.7227739401949635e-30,59973
25,M3_geo_a1.0_b0.5,3,0.18502719015774355,0.0,59973
25,M3_geo_a1.0_b0.5,4,0.22793531199499079,0.0,59973
25,M3_geo_a1.0_b0.5,5,-0.23253016736996723,0.0,59973
26,M3_geo_a1.0_b0.5,1,0.45000668091999313,0.0,59973
26,M3_geo_a1.0_b0.5,2,0.06046865342451542,1.0613502231280353e-49,59973
26,M3_geo_a1.0_b0.5,3,0.1840928898237176,0.0,59973
26,M3_geo_a1.0_b0.5,4,0.1325121407211812,4.898042700065148e-233,59973
26,M3_geo_a1.0_b0.5,5,-0.2178054225353883,0.0,59973
27,M3_geo_a1.0_b0.5,1,-0.25203423809467096,0.0,59973
27,M3_geo_a1.0_b0.5,2,0.044637701317285075,7.693138061874573e-28,59973
27,M3_geo_a1.0_b0.5,3,0.2542439131419428,0.0,59973
27,M3_geo_a1.0_b0.5,4,0.2335065554852914,0.0,59973
27,M3_geo_a1.0_b0.5,5,-0.30394760115184405,0.0,59973
28,M3_geo_a1.0_b0.5,1,-0.0009623240004342881,0.8136946669585223,59973
28,M3_geo_a1.0_b0.5,2,0.13290920169900847,1.9574731320444534e-234,59973
28,M3_geo_a1.0_b0.5,3,0.0860441115897414,6.3839816075337665e-99,59973
28,M3_geo_a1.0_b0.5,4,0.2363193808195398,0.0,59973
28,M3_geo_a1.0_b0.5,5,-0.07039013227097937,9.548772246733658e-67,59973
29,M3_geo_a1.0_b0.5,1,0.15624017653485978,0.0,59973
29,M3_geo_a1.0_b0.5,2,-0.24129448572948747,0.0,59973
29,M3_geo_a1.0_b0.5,3,-0.29611941560201666,0.0,59973
29,M3_geo_a1.0_b0.5,4,-0.022046102192935867,6.682740990509409e-08,59973
29,M3_geo_a1.0_b0.5,5,0.13842327807890797,2.660394434405321e-254,59973
30,M3_geo_a1.0_b0.5,1,0.16763150972244018,0.0,59973
30,M3_geo_a1.0_b0.5,2,-0.07925976920622828,3.5132131776276267e-84,59973
30,M3_geo_a1.0_b0.5,3,-0.015923963153538674,9.625362276146627e-05,59973
30,M3_geo_a1.0_b0.5,4,0.014248745471906639,0.00048386241654830756,59973
30,M3_geo_a1.0_b0.5,5,0.010757672452610759,0.008425902368674536,59973
31,M3_geo_a1.0_b0.5,1,0.16763150972244018,0.0,59973
31,M3_geo_a1.0_b0.5,2,-0.07925976920622828,3.5132131776276267e-84,59973
31,M3_geo_a1.0_b0.5,3,-0.015923963153538674,9.625362276146627e-05,59973
31,M3_geo_a1.0_b0.5,4,0.014248745471906639,0.00048386241654830756,59973
31,M3_geo_a1.0_b0.5,5,0.010757672452610759,0.008425902368674536,59973
0,M3_geo_a1.0_b0.0,1,0.029611910757050032,4.0211658258833153e-13,60000
0,M3_geo_a1.0_b0.0,2,0.2941398438182811,0.0,60000
0,M3_geo_a1.0_b0.0,3,-0.2169973995535652,0.0,60000
0,M3_geo_a1.0_b0.0,4,0.2791594739883094,0.0,60000
0,M3_geo_a1.0_b0.0,5,-0.1499673202993565,9.551661135712841e-299,60000
1,M3_geo_a1.0_b0.0,1,-0.19405839182895615,0.0,60000
1,M3_geo_a1.0_b0.0,2,0.3224655092231855,0.0,60000
1,M3_geo_a1.0_b0.0,3,-0.1833234130625158,0.0,60000
1,M3_geo_a1.0_b0.0,4,0.27352385830623144,0.0,60000
1,M3_geo_a1.0_b0.0,5,-0.037906727869080184,1.5668571581662938e-20,60000
2,M3_geo_a1.0_b0.0,1,-0.1848755904742832,0.0,60000
2,M3_geo_a1.0_b0.0,2,0.11536264194805305,7.891852938575758e-177,60000
2,M3_geo_a1.0_b0.0,3,-0.2306665245842518,0.0,60000
2,M3_geo_a1.0_b0.0,4,0.2941720484354434,0.0,60000
2,M3_geo_a1.0_b0.0,5,-0.1719181732797193,0.0,60000
3,M3_geo_a1.0_b0.0,1,-0.05664073751226566,7.815675909770759e-44,60000
3,M3_geo_a1.0_b0.0,2,0.2428176150844395,0.0,60000
